Date,BBL.BK,TTB.BK,KBANK.BK,PTTEP.BK,PTT.BK,CPALL.BK,CENTEL.BK,TISCO.BK,CBG.BK,LH.BK
2023-02-16,157.5150146484375,1.3391931056976318,135.90992736816406,155.9036102294922,32.033592224121094,65.72972869873047,54.5,91.76942443847656,104.21878814697266,9.170851707458496
2023-02-17,155.5763702392578,1.310289740562439,134.4485321044922,154.92921447753906,32.76718521118164,65.48262786865234,55.0,91.31735229492188,103.724853515625,9.170851707458496
2023-02-20,159.93832397460938,1.348827600479126,135.42279052734375,156.39080810546875,32.27812576293945,63.50579071044922,54.25,91.31735229492188,101.25521850585938,9.21788215637207
2023-02-21,160.90765380859375,1.3584620952606201,135.90992736816406,155.41641235351562,32.52265548706055,64.7413101196289,54.75,91.76942443847656,101.25521850585938,9.264911651611328
2023-02-22,158.48434448242188,1.3391931056976318,132.98712158203125,152.0060272216797,32.033592224121094,65.72972869873047,55.75,92.67355346679688,100.76129150390625,9.21788215637207
2023-02-23,158.96900939941406,1.3391931056976318,133.47425842285156,150.05723571777344,31.544530868530273,64.24710083007812,56.5,92.67355346679688,99.27950286865234,9.170851707458496
2023-02-24,158.96900939941406,1.348827600479126,132.0128631591797,148.5956268310547,31.7890625,61.03474807739258,55.75,92.22148132324219,98.78557586669922,9.123822212219238
2023-02-27,157.5150146484375,1.348827600479126,132.5,148.10842895507812,31.299999237060547,61.52895736694336,55.75,92.67355346679688,99.27950286865234,9.123822212219238
2023-02-28,158.48434448242188,1.348827600479126,133.47425842285156,146.15963745117188,31.05546760559082,61.28185272216797,56.5,93.12562561035156,99.7734375,9.21788215637207
2023-03-01,157.9996795654297,1.3391931056976318,132.98712158203125,148.5956268310547,31.299999237060547,60.293434143066406,55.5,92.67355346679688,100.26736450195312,9.264911651611328
2023-03-02,153.63772583007812,1.3199241161346436,133.47425842285156,151.03163146972656,31.5,61.28185272216797,55.0,92.67355346679688,96.78413391113281,9.21788215637207
2023-03-03,154.1223907470703,1.3391931056976318,135.90992736816406,149.57003784179688,31.5,61.28185272216797,55.0,92.22148132324219,95.78892517089844,8.982731819152832
2023-03-07,153.63772583007812,1.3391931056976318,137.37132263183594,150.05723571777344,31.75,61.52895736694336,55.5,92.67355346679688,97.0329360961914,9.076791763305664
2023-03-08,155.09170532226562,1.3295586109161377,133.96139526367188,147.134033203125,31.5,61.77606201171875,55.5,91.76942443847656,100.51616668701172,9.21788215637207
2023-03-09,154.1223907470703,1.3391931056976318,133.96139526367188,145.18524169921875,31.0,62.270267486572266,57.25,91.76942443847656,100.51616668701172,9.170851707458496
2023-03-10,153.15306091308594,1.3295586109161377,132.5,142.26205444335938,30.75,61.03474807739258,57.5,91.31735229492188,100.01856231689453,9.029762268066406
2023-03-13,148.3064422607422,1.310289740562439,124.70587921142578,142.74925231933594,30.25,61.28185272216797,55.75,90.41322326660156,99.52095794677734,9.029762268066406
2023-03-14,143.94448852539062,1.2524827718734741,123.2444839477539,138.3644561767578,29.5,59.05791473388672,52.75,89.50908660888672,95.04251098632812,8.700551986694336
2023-03-15,148.3064422607422,1.2717517614364624,128.1157989501953,140.80044555664062,30.25,60.293434143066406,53.75,91.31735229492188,97.0329360961914,8.935702323913574
2023-03-16,144.913818359375,1.2621171474456787,126.16727447509766,132.51806640625,29.75,60.046329498291016,55.0,90.86528778076172,97.0329360961914,8.935702323913574
2023-03-17,148.79110717773438,1.3006552457809448,128.60293579101562,136.90286254882812,30.0,60.5405387878418,54.25,90.86528778076172,98.77455139160156,9.029762268066406
2023-03-20,145.8831329345703,1.2813862562179565,126.16727447509766,132.51806640625,30.0,61.03474807739258,53.75,90.41322326660156,97.5305404663086,8.982731819152832
2023-03-21,146.8524627685547,1.310289740562439,128.60293579101562,136.41566467285156,30.75,62.02316665649414,54.0,90.86528778076172,99.52095794677734,9.029762268066406
2023-03-22,147.33712768554688,1.3295586109161377,127.14154052734375,138.85165405273438,31.5,62.270267486572266,54.75,90.41322326660156,99.02335357666016,9.029762268066406
2023-03-23,147.33712768554688,1.3295586109161377,128.1157989501953,138.85165405273438,31.25,62.76447677612305,56.0,90.86528778076172,100.01856231689453,9.170851707458496
2023-03-24,148.3064422607422,1.3199241161346436,128.1157989501953,139.8260498046875,31.0,62.02316665649414,57.25,90.86528778076172,98.52574920654297,9.029762268066406
2023-03-27,147.33712768554688,1.3295586109161377,129.09007263183594,140.31324768066406,31.25,62.270267486572266,57.5,91.31735229492188,97.5305404663086,9.170851707458496
2023-03-28,149.76043701171875,1.3970000743865967,130.5514678955078,146.15963745117188,31.5,62.517372131347656,56.25,91.31735229492188,97.5305404663086,9.123822212219238
2023-03-29,151.21441650390625,1.3970000743865967,131.03860473632812,149.57003784179688,31.75,62.270267486572266,56.0,91.76942443847656,97.5305404663086,9.170851707458496
2023-03-30,150.24508666992188,1.3970000743865967,130.0643310546875,147.62123107910156,31.25,61.52895736694336,56.5,91.31735229492188,96.78413391113281,9.21788215637207
2023-03-31,146.8524627685547,1.3680964708328247,129.09007263183594,146.64683532714844,31.5,61.28185272216797,56.0,90.86528778076172,95.29131317138672,9.264911651611328
2023-04-03,149.27577209472656,1.3777309656143188,129.57720947265625,155.41641235351562,31.75,61.28185272216797,56.75,91.31735229492188,92.056884765625,9.21788215637207
2023-04-04,149.76043701171875,1.3777309656143188,128.1157989501953,156.39080810546875,31.5,60.5405387878418,56.0,91.76942443847656,88.82245635986328,9.21788215637207
2023-04-05,148.3064422607422,1.3680964708328247,126.16727447509766,155.41641235351562,31.25,60.5405387878418,56.0,90.86528778076172,86.58323669433594,9.123822212219238
2023-04-07,148.3064422607422,1.3873655796051025,126.65441131591797,155.41641235351562,31.25,60.293434143066406,55.5,91.31735229492188,87.57844543457031,9.21788215637207
2023-04-10,149.27577209472656,1.3970000743865967,128.60293579101562,155.41641235351562,31.5,61.03474807739258,55.0,91.31735229492188,88.82245635986328,9.21788215637207
2023-04-11,152.66839599609375,1.3970000743865967,131.52572631835938,155.41641235351562,31.5,61.28185272216797,55.25,91.31735229492188,86.83203887939453,9.311942100524902
2023-04-12,152.18374633789062,1.399999976158142,132.5,157.8524169921875,31.5,61.03474807739258,55.25,91.76942443847656,84.84161376953125,9.264911651611328
2023-04-17,154.1223907470703,1.399999976158142,133.5,157.36521911621094,31.5,61.77606201171875,55.75,92.22148132324219,86.33442687988281,9.35897159576416
2023-04-18,155.09170532226562,1.4199999570846558,132.5,153.95481872558594,31.5,62.270267486572266,54.75,91.76942443847656,85.33921813964844,9.311942100524902
2023-04-19,153.15306091308594,1.4199999570846558,131.5,153.95481872558594,31.0,63.25868606567383,54.25,90.18718719482422,80.86077880859375,9.21788215637207
2023-04-20,153.63772583007812,1.4199999570846558,126.0,149.57003784179688,30.5,63.01158142089844,55.0,90.18718719482422,76.87993621826172,9.21788215637207
2023-04-21,157.58981323242188,1.4900000095367432,128.5,150.05723571777344,30.75,62.517372131347656,55.0,89.9421157836914,75.88472747802734,9.21788215637207
2023-04-24,156.1077880859375,1.4600000381469727,127.5,151.51882934570312,31.0,62.76447677612305,53.5,88.47167205810547,73.6455078125,9.21788215637207
2023-04-25,153.63772583007812,1.4299999475479126,126.0,152.0060272216797,31.0,63.01158142089844,53.0,87.7364501953125,73.14790344238281,9.123822212219238
2023-04-26,155.61376953125,1.4700000286102295,127.0,147.134033203125,30.5,63.25868606567383,54.0,88.71674346923828,73.8943099975586,9.170851707458496
2023-04-27,155.1197509765625,1.4500000476837158,126.5,147.62123107910156,30.75,63.75289535522461,54.0,88.96182250976562,72.40149688720703,9.21788215637207
2023-04-28,155.1197509765625,1.4500000476837158,125.0,144.21084594726562,31.0,64.0,54.75,88.47167205810547,71.15748596191406,9.21788215637207
2023-05-02,156.1077880859375,1.4500000476837158,127.5,144.6980438232422,31.0,64.5,55.5,88.96182250976562,71.40628814697266,9.123822212219238
2023-05-03,156.60179138183594,1.4800000190734863,127.0,141.7748565673828,30.5,64.25,55.0,89.45196533203125,72.15269470214844,9.029762268066406
2023-05-08,160.05987548828125,1.5,129.5,145.18524169921875,31.0,65.0,55.75,89.9421157836914,76.38233184814453,9.273809432983398
2023-05-09,161.0478973388672,1.5,133.5,145.6724395751953,31.5,66.0,56.5,90.18718719482422,75.13832092285156,9.273809432983398
2023-05-10,160.55389404296875,1.5199999809265137,134.0,144.6980438232422,32.0,65.75,55.5,91.16748809814453,74.88951873779297,8.980952262878418
2023-05-11,161.0478973388672,1.5099999904632568,134.5,144.21084594726562,32.25,67.25,55.5,90.92240905761719,77.37754821777344,9.02976131439209
2023-05-12,160.05987548828125,1.4900000095367432,135.5,142.26205444335938,32.25,66.5,55.0,90.43226623535156,76.63113403320312,8.639286041259766
2023-05-15,160.05987548828125,1.4900000095367432,137.0,140.80044555664062,32.25,64.75,54.0,91.9027099609375,70.16227722167969,8.590476036071777
2023-05-16,159.0718536376953,1.4800000190734863,135.5,144.21084594726562,32.25,64.75,51.75,92.14778137207031,71.65509033203125,8.541666030883789
2023-05-17,157.09580993652344,1.4700000286102295,133.5,140.80044555664062,31.75,63.0,49.25,92.14778137207031,70.16227722167969,8.297618865966797
2023-05-18,159.5658721923828,1.4700000286102295,134.0,144.6980438232422,31.5,62.5,49.75,93.1280746459961,66.92784118652344,8.395237922668457
2023-05-19,158.08383178710938,1.5099999904632568,132.5,144.21084594726562,31.25,61.75,49.25,93.61822509765625,67.17664337158203,8.395237922668457
2023-05-22,157.58981323242188,1.5,133.0,143.2364501953125,31.25,62.0,49.5,93.37315368652344,68.66946411132812,8.492856979370117
2023-05-23,159.0718536376953,1.5700000524520874,134.5,144.6980438232422,31.5,62.25,50.0,93.61822509765625,69.16706848144531,8.590476036071777
2023-05-24,160.55389404296875,1.5499999523162842,136.0,146.15963745117188,31.5,63.25,51.5,94.35344696044922,66.43023681640625,8.492856979370117
2023-05-25,161.0478973388672,1.5800000429153442,134.5,144.6980438232422,31.25,62.75,51.5,94.35344696044922,67.17664337158203,8.444046974182129
2023-05-26,161.0478973388672,1.5800000429153442,132.5,139.33885192871094,31.0,63.25,51.5,94.35344696044922,67.42544555664062,8.444046974182129
2023-05-29,162.03591918945312,1.5800000429153442,132.5,140.80044555664062,31.0,63.25,50.75,94.59851837158203,66.43023681640625,8.395237922668457
2023-05-30,161.0478973388672,1.600000023841858,130.0,139.8260498046875,30.75,63.5,49.75,94.84358978271484,65.93263244628906,8.346428871154785
2023-05-31,161.0478973388672,1.5800000429153442,129.5,135.928466796875,30.0,63.75,50.25,94.59851837158203,66.18143463134766,8.297618865966797
2023-06-01,161.0478973388672,1.6200000047683716,129.0,135.44126892089844,30.0,63.25,49.75,95.08866882324219,64.6886215209961,8.248808860778809
2023-06-02,162.03591918945312,1.6699999570846558,131.5,138.85165405273438,30.25,63.25,49.5,94.59851837158203,65.43502807617188,8.199999809265137
2023-06-06,159.5658721923828,1.649999976158142,132.0,141.28765869140625,30.75,63.25,49.25,94.10836791992188,62.94700622558594,8.248808860778809
2023-06-07,158.5778350830078,1.6699999570846558,132.0,146.15963745117188,30.75,62.5,49.25,94.59851837158203,63.444610595703125,8.346428871154785
2023-06-08,161.0478973388672,1.6699999570846558,133.5,148.10842895507812,31.75,63.0,50.0,94.84358978271484,65.18622589111328,8.444046974182129
2023-06-09,161.0478973388672,1.659999966621399,132.5,147.62123107910156,31.75,63.25,49.75,94.84358978271484,64.6886215209961,8.395237922668457
2023-06-12,161.0478973388672,1.6100000143051147,132.0,145.6724395751953,31.5,63.5,49.75,94.84358978271484,66.92784118652344,8.346428871154785
2023-06-13,161.5419158935547,1.6399999856948853,132.5,148.10842895507812,31.5,64.0,50.5,95.333740234375,66.92784118652344,8.297618865966797
2023-06-14,161.0478973388672,1.6299999952316284,132.5,148.10842895507812,31.5,64.25,50.0,95.08866882324219,70.41107940673828,8.346428871154785
2023-06-15,160.05987548828125,1.6200000047683716,130.5,147.134033203125,31.25,64.25,49.5,94.59851837158203,68.66946411132812,8.346428871154785
2023-06-16,159.0718536376953,1.6200000047683716,130.5,149.0828399658203,31.75,64.5,48.75,94.59851837158203,67.92304992675781,8.346428871154785
2023-06-19,159.0718536376953,1.6200000047683716,130.0,146.64683532714844,31.5,64.0,48.25,94.84358978271484,67.42544555664062,8.297618865966797
2023-06-20,159.5658721923828,1.600000023841858,130.0,147.134033203125,31.5,64.25,48.25,94.59851837158203,67.17664337158203,8.248808860778809
2023-06-21,161.0478973388672,1.590000033378601,130.0,145.6724395751953,31.75,63.25,48.0,95.08866882324219,64.93742370605469,8.199999809265137
2023-06-22,160.55389404296875,1.590000033378601,129.5,145.18524169921875,31.5,62.25,47.25,94.35344696044922,63.19580841064453,8.199999809265137
2023-06-23,160.55389404296875,1.590000033378601,130.0,145.6724395751953,31.75,61.75,46.75,94.10836791992188,63.444610595703125,8.199999809265137
2023-06-26,161.0478973388672,1.600000023841858,130.0,143.2364501953125,31.5,62.0,46.25,94.35344696044922,61.205387115478516,8.102380752563477
2023-06-27,159.5658721923828,1.5800000429153442,129.0,141.7748565673828,31.5,61.5,46.0,94.35344696044922,61.95179748535156,8.102380752563477
2023-06-28,153.63772583007812,1.5299999713897705,127.5,139.8260498046875,31.25,61.5,46.25,93.86329650878906,62.200599670410156,8.004761695861816
2023-06-29,154.62574768066406,1.5,128.0,144.6980438232422,32.75,61.0,47.0,94.35344696044922,63.94221496582031,8.053570747375488
2023-06-30,157.58981323242188,1.5499999523162842,129.5,146.15963745117188,33.5,62.5,49.5,95.08866882324219,65.18622589111328,8.248808860778809
2023-07-03,157.58981323242188,1.5399999618530273,131.0,147.62123107910156,33.5,63.0,48.25,94.59851837158203,64.4398193359375,8.248808860778809
2023-07-04,158.5778350830078,1.5700000524520874,133.5,147.134033203125,33.75,63.75,49.0,95.08866882324219,64.93742370605469,8.248808860778809
2023-07-05,157.09580993652344,1.5499999523162842,134.5,149.0828399658203,34.0,63.25,48.5,95.333740234375,63.94221496582031,8.199999809265137
2023-07-06,154.13172912597656,1.5399999618530273,131.5,147.134033203125,33.75,62.5,47.25,94.35344696044922,63.19580841064453,8.199999809265137
2023-07-07,154.13172912597656,1.5399999618530273,129.5,146.64683532714844,33.75,62.75,46.75,94.59851837158203,63.94221496582031,8.199999809265137
2023-07-10,154.62574768066406,1.5399999618530273,130.5,148.10842895507812,34.0,63.0,47.25,94.10836791992188,63.19580841064453,8.151190757751465
2023-07-11,156.1077880859375,1.5399999618530273,131.5,148.10842895507812,34.0,62.75,47.0,94.35344696044922,63.94221496582031,8.199999809265137
2023-07-12,155.1197509765625,1.5199999809265137,130.5,151.03163146972656,34.25,62.5,45.25,94.10836791992188,64.6886215209961,8.199999809265137
2023-07-13,154.62574768066406,1.5299999713897705,131.5,152.9804229736328,34.25,62.0,44.5,94.35344696044922,67.42544555664062,8.199999809265137
2023-07-14,156.1077880859375,1.559999942779541,132.5,154.4420166015625,35.0,62.75,44.75,95.333740234375,68.91826629638672,8.297618865966797
2023-07-17,158.08383178710938,1.590000033378601,134.5,151.03163146972656,34.5,63.25,45.75,95.08866882324219,68.91826629638672,8.346428871154785
2023-07-18,161.0478973388672,1.6399999856948853,135.5,152.49322509765625,34.75,63.0,45.5,95.82389068603516,68.42066192626953,8.248808860778809
2023-07-19,162.03591918945312,1.6299999952316284,134.5,153.46762084960938,34.5,62.75,45.0,95.333740234375,70.16227722167969,8.297618865966797
2023-07-20,162.03591918945312,1.649999976158142,133.5,151.51882934570312,34.0,62.75,45.0,95.333740234375,69.4158706665039,8.248808860778809
2023-07-21,162.52993774414062,1.690000057220459,129.0,153.95481872558594,34.75,63.5,44.5,95.82389068603516,71.15748596191406,8.346428871154785
2023-07-24,165.98802185058594,1.6699999570846558,124.5,155.41641235351562,34.5,63.0,43.75,96.06896209716797,69.6646728515625,8.297618865966797
2023-07-25,166.48204040527344,1.6799999475479126,124.5,156.39080810546875,35.0,61.75,43.75,96.06896209716797,70.65988159179688,8.346428871154785
2023-07-26,169.44610595703125,1.7000000476837158,123.0,155.41641235351562,35.0,61.75,44.75,97.2943344116211,70.90868377685547,8.346428871154785
2023-07-27,167.9640655517578,1.690000057220459,125.0,155.41641235351562,34.75,62.75,46.5,97.5394058227539,72.89910125732422,8.297618865966797
2023-07-31,169.44610595703125,1.7200000286102295,126.0,155.41641235351562,35.0,63.5,47.25,98.51969909667969,72.40149688720703,8.297618865966797
2023-08-02,166.48204040527344,1.690000057220459,125.5,158.33961486816406,35.25,63.0,46.75,97.5394058227539,70.90868377685547,8.248808860778809
2023-08-03,165.0,1.649999976158142,123.0,155.41641235351562,34.75,61.25,45.5,96.80418395996094,70.41107940673828,8.199999809265137
2023-08-04,165.98802185058594,1.690000057220459,122.0,157.8524169921875,34.75,60.75,46.25,97.04925537109375,70.65988159179688,8.199999809265137
2023-08-07,170.4341278076172,1.7100000381469727,123.0,158.82681274414062,34.75,60.0,46.25,97.78447723388672,70.90868377685547,8.199999809265137
2023-08-08,167.9640655517578,1.690000057220459,123.0,156.8780059814453,34.75,59.0,46.25,97.04925537109375,70.41107940673828,8.151190757751465
2023-08-09,170.9281463623047,1.7100000381469727,127.0,158.82681274414062,35.0,59.75,47.0,97.5394058227539,71.90389251708984,8.151190757751465
2023-08-10,172.41017150878906,1.7100000381469727,127.0,162.23719787597656,35.75,59.75,46.5,97.04925537109375,71.40628814697266,8.199999809265137
2023-08-11,171.42214965820312,1.75,128.0,161.75,35.75,61.5,48.5,97.2943344116211,74.39191436767578,8.248808860778809
2023-08-15,169.44610595703125,1.7400000095367432,127.0,161.5,36.0,62.0,42.5,97.04925537109375,73.6455078125,8.151190757751465
2023-08-16,168.95208740234375,1.7699999809265137,126.5,160.5,35.75,62.5,41.0,97.5394058227539,75.38712310791016,8.151190757751465
2023-08-17,168.95208740234375,1.7599999904632568,127.5,158.0,36.0,62.5,43.0,97.04925537109375,77.62635040283203,8.151190757751465
2023-08-18,168.95208740234375,1.7699999809265137,128.5,158.5,36.0,62.0,42.25,97.5394058227539,75.63592529296875,8.151190757751465
2023-08-21,168.95208740234375,1.7699999809265137,129.0,160.5,36.0,62.5,42.75,98.02955627441406,77.12873840332031,8.151190757751465
2023-08-22,168.95208740234375,1.7799999713897705,130.0,159.0,36.25,64.5,43.75,98.02955627441406,83.59760284423828,8.248808860778809
2023-08-23,167.9640655517578,1.7999999523162842,132.5,158.0,35.75,65.75,43.25,98.02955627441406,83.0999984741211,8.199999809265137
2023-08-24,164.5059814453125,1.7200000286102295,131.0,157.5,35.5,65.5,44.25,97.78447723388672,85.5,8.25
2023-08-25,165.49400329589844,1.7599999904632568,132.0,159.0,35.5,65.5,44.75,99.99014282226562,85.75,8.300000190734863
2023-08-28,167.47006225585938,1.7699999809265137,133.0,160.0,35.75,65.25,46.25,100.48029327392578,85.25,8.350000381469727
2023-08-29,168.4580841064453,1.7599999904632568,132.0,160.0,36.0,65.75,47.25,100.48029327392578,85.75,8.350000381469727
2023-08-30,168.95208740234375,1.7400000095367432,131.5,163.0,35.5,65.25,47.25,101.46058654785156,85.5,8.350000381469727
2023-08-31,167.47006225585938,1.7100000381469727,130.5,158.5,34.75,65.25,47.75,100.97044372558594,86.0,8.300000190734863
2023-09-01,166.97604370117188,1.7000000476837158,129.5,162.5,35.0,65.25,47.0,99.99014282226562,85.75,8.25
2023-09-04,165.98802185058594,1.7000000476837158,130.5,161.5,34.75,64.5,46.75,99.99014282226562,87.25,8.25
2023-09-05,165.0,1.6799999475479126,130.0,161.0,34.75,64.0,46.5,99.5,82.5,8.350000381469727
2023-09-06,168.0,1.7300000190734863,131.0,166.0,35.25,64.25,46.5,100.5,82.5,8.399999618530273
2023-09-07,167.0,1.7200000286102295,130.5,167.0,35.0,64.5,47.5,99.5,81.75,8.449999809265137
